Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2023-19052,2023-11-25,2023-11-29,Second Class,CG-1060,Linda Martinez #6,Consumer,Central,Indiana,Furniture,Furnishings,DAX Metal Frame,448.02,9,0.0,35.17
US-2022-19053,2022-06-10,2022-06-11,First Class,CG-1185,David Moore #7,Consumer,West,California,Office Supplies,Supplies,Acme Stapler,44.78,1,0.0,14.57
US-2023-19054,2023-11-16,2023-11-20,Second Class,CG-1046,John Smith #2,Consumer,East,Florida,Technology,Phones,Samsung Galaxy Tab,5845.8,10,0.0,1278.39
US-2023-19055,2023-01-23,2023-01-30,Standard Class,CG-1262,Jennifer Lee #5,Corporate,West,Oregon,Technology,Phones,Samsung Galaxy Tab,4151.85,5,0.0,787.56
US-2022-19056,2022-06-07,2022-06-14,Standard Class,CG-1714,Maria Garcia #4,Consumer,East,Georgia,Furniture,Bookcases,Bush Saratoga Bookcase,2940.93,9,0.0,594.54
US-2023-19057,2023-10-06,2023-10-13,Standard Class,CG-1554,Robert Johnson #9,Home Office,South,Mississippi,Office Supplies,Paper,Xerox 1967,364.76,11,0.0,116.17
US-2021-19058,2021-11-20,2021-11-23,Second Class,CG-1800,Michael Thomas #8,Consumer,East,Pennsylvania,Furniture,Furnishings,Eldon Shelf,475.42,11,0.0,75.29
US-2023-19059,2023-08-10,2023-08-16,Standard Class,CG-1563,Susan Jackson #2,Consumer,West,Nevada,Technology,Phones,Samsung Galaxy Tab,11563.11,13,0.0,3965.67
US-2024-19060,2024-07-13,2024-07-20,Standard Class,CG-1438,Karen White #4,Corporate,East,New Jersey,Technology,Phones,Samsung Galaxy Tab,9090.12,13,0.0,1518.85
US-2023-19061,2023-12-19,2023-12-26,Standard Class,CG-1279,Susan Jackson #4,Consumer,West,Washington,Office Supplies,Supplies,Acme Stapler,130.28,4,0.0,52.74
US-2024-19062,2024-12-19,2024-12-26,Standard Class,CG-1004,Patricia Anderson #5,Corporate,South,North Carolina,Office Supplies,Labels,Avery Address Labels,30.9,2,0.3,4.46
US-2024-19063,2024-05-28,2024-06-04,Standard Class,CG-1589,Robert Johnson #1,Home Office,South,Alabama,Technology,Copiers,Xerox WorkCentre,3940.74,3,0.0,737.79
US-2022-19064,2022-05-18,2022-05-25,Standard Class,CG-1543,Jennifer Lee #3,Consumer,East,Pennsylvania,Furniture,Tables,Riverside Folding Table,1595.37,7,0.0,367.53
US-2021-19065,2021-11-01,2021-11-05,Second Class,CG-1702,Linda Martinez #4,Consumer,West,Colorado,Technology,Accessories,HP Mouse,345.84,12,0.0,60.17
US-2023-19066,2023-08-13,2023-08-17,Second Class,CG-1551,William Taylor #1,Consumer,East,Georgia,Technology,Phones,Motorola Smart Phone,1375.44,6,0.0,246.92
US-2022-19067,2022-11-20,2022-11-26,Standard Class,CG-1426,Karen White #1,Consumer,West,Oregon,Office Supplies,Art,Dixon Ticonderoga,38.16,3,0.0,7.69
US-2022-19068,2022-12-14,2022-12-19,Standard Class,CG-1138,James Wilson #6,Consumer,Central,Missouri,Technology,Copiers,Xerox WorkCentre,5444.64,3,0.0,1841.51
US-2021-19069,2021-09-11,2021-09-16,Standard Class,CG-1364,James Wilson #1,Corporate,East,Ohio,Technology,Copiers,Canon imageCLASS,3808.85,3,0.2,75.71
US-2023-19070,2023-03-26,2023-04-02,Standard Class,CG-1601,Susan Jackson #8,Corporate,West,Arizona,Furniture,Chairs,HON Executive Chair,3779.04,8,0.0,425.28
US-2022-19071,2022-02-01,2022-02-06,Standard Class,CG-1188,Robert Johnson #7,Consumer,East,Pennsylvania,Technology,Phones,Cisco IP Phone,3177.35,11,0.0,671.55
US-2024-19072,2024-07-20,2024-07-25,Standard Class,CG-1046,Jennifer Lee #7,Consumer,Central,Indiana,Technology,Machines,HP LaserJet Printer,6116.11,11,0.0,1744.37
US-2021-19073,2021-03-05,2021-03-09,Second Class,CG-1691,Michael Thomas #5,Consumer,East,Florida,Technology,Phones,Motorola Smart Phone,2462.13,9,0.0,484.66
US-2022-19074,2022-03-03,2022-03-10,Standard Class,CG-1260,Karen White #6,Home Office,East,Florida,Technology,Machines,Canon Copier,2836.62,3,0.0,709.07
US-2021-19075,2021-04-07,2021-04-10,Second Class,CG-1373,Robert Johnson #9,Home Office,East,Pennsylvania,Furniture,Tables,Riverside Folding Table,2124.3,10,0.0,191.6
US-2024-19076,2024-11-10,2024-11-17,Standard Class,CG-1782,Maria Garcia #1,Home Office,East,Georgia,Technology,Machines,Fellowes Shredder,1140.25,5,0.0,217.74
US-2024-19077,2024-12-04,2024-12-04,Same Day,CG-1096,David Moore #9,Consumer,Central,Michigan,Technology,Copiers,Xerox WorkCentre,28958.27,11,0.0,7677.85
US-2022-19078,2022-08-14,2022-08-19,Standard Class,CG-1670,Patricia Anderson #3,Consumer,Central,Indiana,Furniture,Chairs,Global Troy Chair,1879.85,7,0.0,282.04
US-2024-19079,2024-08-09,2024-08-11,First Class,CG-1772,William Taylor #8,Corporate,East,New Jersey,Office Supplies,Envelopes,Recycled Mailers,38.78,2,0.0,8.9
US-2023-19080,2023-10-15,2023-10-21,Standard Class,CG-1239,Robert Johnson #1,Corporate,West,Colorado,Office Supplies,Storage,Iris Stacking Drawers,473.18,8,0.1,170.5
US-2022-19081,2022-04-26,2022-04-30,Second Class,CG-1595,Maria Garcia #9,Corporate,Central,Illinois,Furniture,Tables,Riverside Folding Table,485.07,3,0.0,81.14
US-2021-19082,2021-12-14,2021-12-16,First Class,CG-1492,William Taylor #1,Consumer,East,New York,Technology,Phones,Motorola Smart Phone,231.07,1,0.2,11.06
US-2023-19083,2023-12-22,2023-12-29,Standard Class,CG-1694,Michael Thomas #3,Consumer,Central,Indiana,Technology,Phones,Samsung Galaxy Tab,5953.43,7,0.0,1612.58
US-2022-19084,2022-07-01,2022-07-07,Standard Class,CG-1653,James Wilson #8,Corporate,West,California,Technology,Accessories,Belkin USB Cables,360.75,13,0.0,58.87
US-2021-19085,2021-09-07,2021-09-13,Standard Class,CG-1465,Linda Martinez #9,Home Office,Central,Illinois,Technology,Phones,Motorola Smart Phone,1682.4,3,0.0,340.66
US-2021-19086,2021-04-08,2021-04-11,Second Class,CG-1016,Karen White #7,Consumer,East,New York,Furniture,Chairs,Mesh Office Chair,688.18,2,0.0,98.27
US-2024-19087,2024-10-06,2024-10-09,Second Class,CG-1790,Karen White #4,Consumer,Central,Texas,Technology,Accessories,Belkin USB Cables,154.02,6,0.0,45.99
US-2021-19088,2021-01-05,2021-01-12,Standard Class,CG-1054,Maria Garcia #6,Corporate,East,Georgia,Office Supplies,Fasteners,Staple remover,50.39,13,0.15,11.5
US-2021-19089,2021-12-13,2021-12-13,Same Day,CG-1438,Linda Martinez #3,Consumer,West,Oregon,Furniture,Tables,Bretford Rectangular Table,3369.1,10,0.0,589.85
US-2021-19090,2021-03-03,2021-03-04,First Class,CG-1062,Jennifer Lee #3,Corporate,West,Colorado,Furniture,Tables,Bevis Conference Table,12022.08,14,0.0,2784.52
US-2024-19091,2024-12-16,2024-12-19,Second Class,CG-1710,John Smith #9,Corporate,East,Georgia,Office Supplies,Supplies,Desk Accessories Kit,873.0,12,0.0,272.27
US-2023-19092,2023-12-27,2023-12-28,First Class,CG-1172,Patricia Anderson #7,Consumer,East,New York,Office Supplies,Storage,SAFCO Mobile Tub File,471.2,8,0.0,199.75
US-2024-19093,2024-12-24,2024-12-31,Standard Class,CG-1603,William Taylor #6,Corporate,Central,Indiana,Technology,Accessories,Plantronics Headset,89.52,1,0.2,13.16
US-2023-19094,2023-12-08,2023-12-13,Standard Class,CG-1721,James Wilson #6,Consumer,West,Oregon,Technology,Phones,iPhone Accessories Kit,1498.08,12,0.0,407.52
US-2023-19095,2023-11-06,2023-11-10,Second Class,CG-1202,Susan Jackson 9,Corporate,East,New York,Technology,Phones,Motorola Smart Phone,1290.48,4,0.0,356.63
US-2024-19096,2024-08-09,2024-08-16,Standard Class,CG-1453,Michael Thomas #3,Home Office,Central,Texas,Technology,Machines,HP LaserJet Printer,2987.34,11,0.2,46.92
US-2022-19097,2022-01-28,2022-01-30,First Class,CG-1451,David Moore #1,Consumer,East,Georgia,Technology,Copiers,Canon imageCLASS,19963.4,10,0.0,3741.95
US-2023-19098,2023-12-11,2023-12-18,Standard Class,CG-1665,Michael Thomas #2,Consumer,East,Ohio,Technology,Accessories,HP Mouse,80.62,2,0.0,16.17
US-2022-19099,2022-10-15,2022-10-18,Second Class,CG-1148,Linda Martinez #7,Corporate,West,Colorado,Technology,Phones,Samsung Galaxy Tab,9328.56,12,0.0,1898.01
US-2021-19100,2021-06-17,2021-06-23,Standard Class,CG-1093,William Taylor #7,Consumer,West,Oregon,Office Supplies,Fasteners,Acme Staple Gun,407.81,13,0.0,142.33
US-2023-19101,2023-09-07,2023-09-10,Second Class,CG-1188,Patricia Anderson #1,Consumer,East,Ohio,Furniture,Bookcases,Bush Saratoga Bookcase,3117.24,12,0.0,574.47
US-2024-19102,2024-09-16,2024-09-22,Standard Class,CG-1799,Robert Johnson #5,Consumer,East,New York,Office Supplies,Binders,Avery Non-Stick Binder,107.97,3,0.0,35.01
US-2024-19103,2024-01-08,2024-01-15,Standard Class,CG-1368,Susan Jackson #9,Consumer,East,New Jersey,Office Supplies,Paper,HP Office Paper,63.94,2,0.15,8.58
US-2024-19104,2024-09-02,2024-09-05,Second Class,CG-1512,Linda Martinez #7,Corporate,East,New Jersey,Technology,Accessories,Logitech Keyboard,201.51,3,0.0,70.38
US-2024-19105,2024-11-19,2024-11-23,Second Class,CG-1322,John Smith #3,Corporate,South,Alabama,Technology,Accessories,Belkin USB Cables,133.0,10,0.0,22.47
US-2022-19106,2022-09-24,2022-09-26,First Class,CG-1674,William Taylor #5,Corporate,East,Georgia,Technology,Machines,HP LaserJet Printer,4928.64,12,0.0,1461.33
US-2021-19107,2021-05-16,2021-05-18,First Class,CG-1783,David Moore #7,Home Office,East,New Jersey,Furniture,Tables,Bevis Conference Table,8701.62,12,0.15,1075.38
US-2021-19108,2021-11-25,2021-11-30,Standard Class,CG-1309,Michael Thomas #2,Home Office,East,Florida,Furniture,Chairs,Mesh Office Chair,986.36,5,0.1,160.46
US-2023-19109,2023-06-26,2023-06-30,Second Class,CG-1533,Michael Thomas #6,Home Office,West,Washington,Office Supplies,Fasteners,Acme Staple Gun,33.48,1,0.0,7.8
US-2024-19110,2024-02-26,2024-03-04,Standard Class,CG-1271,Karen White #3,Consumer,South,Louisiana,Office Supplies,Storage,SAFCO Mobile Tub File,388.71,7,0.0,164.77
US-2024-19111,2024-07-01,2024-07-02,First Class,CG-1043,John Smith #3,Home Office,Central,Minnesota,Furniture,Bookcases,Sauder Classic Bookcase,2276.69,13,0.0,505.68
US-2024-19112,2024-10-16,2024-10-18,First Class,CG-1640,Patricia Anderson #5,Consumer,West,Colorado,Office Supplies,Paper,HP Office Paper,41.13,1,0.15,14.4
US-2023-19113,2023-11-28,2023-12-04,Standard Class,CG-1034,Maria Garcia #3,Consumer,West,Colorado,Office Supplies,Art,Avery Flip-Chart Markers,180.84,11,0.0,67.44
US-2022-19114,2022-12-24,2022-12-25,First Class,CG-1646,Susan Jackson #4,Home Office,West,Arizona,Furniture,Furnishings,Office Star Chair Mat,500.4,12,0.0,79.33
US-2023-19115,2023-08-08,2023-08-11,Second Class,CG-1696,William Taylor #4,Corporate,Central,Michigan,Furniture,Furnishings,Office Star Chair Mat,59.58,2,0.1,-0.4
US-2021-19116,2021-12-26,2021-12-31,Standard Class,CG-1767,David Moore #6,Consumer,West,Washington,Furniture,Furnishings,Eldon Shelf,57.4,2,0.0,8.56
US-2022-19117,2022-06-22,2022-06-27,Standard Class,CG-1049,Jennifer Lee #3,Consumer,Central,Texas,Furniture,Tables,Bretford Rectangular Table,1373.94,8,0.15,145.48
US-2023-19118,2023-12-05,2023-12-12,Standard Class,CG-1776,Patricia Anderson #8,Consumer,South,Louisiana,Furniture,Furnishings,Eldon Shelf,378.36,12,0.0,88.55
US-2021-19119,2021-08-09,2021-08-10,First Class,CG-1772,James Wilson #2,Corporate,West,California,Furniture,Bookcases,Sauder Classic Bookcase,2624.8,10,0.0,386.75
US-2024-19120,2024-01-22,2024-01-22,Same Day,CG-1613,William Taylor #9,Consumer,West,Arizona,Technology,Machines,Canon Copier,13414.57,13,0.0,3549.73
US-2023-19121,2023-05-20,2023-05-22,First Class,CG-1094,Karen White #8,Consumer,Central,Missouri,Technology,Copiers,Xerox WorkCentre,14452.75,13,0.0,2691.49
US-2021-19122,2021-04-14,2021-04-21,Standard Class,CG-1457,Patricia Anderson #4,Corporate,East,Florida,Technology,Phones,Cisco IP Phone,1490.96,4,0.0,468.63
US-2022-19123,2022-07-04,2022-07-04,Same Day,CG-1489,William Taylor #8,Corporate,West,Nevada,Technology,Copiers,Canon imageCLASS,18672.32,11,0.15,1169.4
US-2021-19124,2021-11-17,2021-11-24,Standard Class,CG-1510,Linda Martinez #1,Home Office,East,Pennsylvania,Furniture,Bookcases,Sauder Classic Bookcase,1426.59,11,0.0,346.97
US-2022-19125,2022-06-28,2022-07-01,Second Class,CG-1250,Susan Jackson #8,Home Office,Central,Indiana,Furniture,Furnishings,DAX Metal Frame,281.22,6,0.0,64.71
US-2021-19126,2021-02-13,2021-02-18,Standard Class,CG-1453,Jennifer Lee #7,Corporate,South,North Carolina,Office Supplies,Envelopes,Recycled Mailers,132.72,7,0.0,38.49
US-2021-19127,2021-03-09,2021-03-09,Same Day,CG-1314,Robert Johnson #7,Consumer,South,Mississippi,Technology,Accessories,Plantronics Headset,450.43,9,0.2,19.6
US-2021-19128,2021-01-24,2021-01-29,Standard Class,CG-1315,Patricia Anderson #3,Corporate,Central,Illinois,Technology,Phones,Cisco IP Phone,4357.76,11,0.2,372.45
US-2024-19129,2024-07-19,2024-07-25,Standard Class,CG-1305,Karen White 9,Consumer,East,New York,Office Supplies,Supplies,Acme Stapler,50.06,2,0.3,12.79
US-2022-19130,2022-10-13,2022-10-17,Second Class,CG-1564,Susan Jackson #8,Home Office,East,New York,Furniture,Tables,Bevis Conference Table,811.98,2,0.0,173.19
US-2023-19131,2023-10-08,2023-10-13,Standard Class,CG-1345,Susan Jackson #8,Consumer,South,Mississippi,Technology,Accessories,Plantronics Headset,1876.4,10,0.0,355.51
US-2024-19132,2024-03-20,2024-03-22,First Class,CG-1317,Robert Johnson #6,Consumer,East,New York,Technology,Accessories,HP Mouse,143.28,9,0.0,33.26
US-2022-19133,2022-10-01,2022-10-05,Second Class,CG-1327,Karen White #8,Consumer,East,Pennsylvania,Furniture,Furnishings,Office Star Chair Mat,513.48,6,0.0,75.53
US-2024-19134,2024-08-02,2024-08-07,Standard Class,CG-1211,Maria Garcia #3,Consumer,Central,Michigan,Furniture,Tables,Riverside Folding Table,3556.7,13,0.2,195.81
US-2024-19135,2024-09-17,2024-09-22,Standard Class,CG-1008,Susan Jackson #4,Corporate,West,Arizona,Technology,Accessories,Plantronics Headset,1378.56,8,0.0,452.14
US-2022-19136,2022-03-10,2022-03-11,First Class,CG-1004,Maria Garcia #2,Consumer,East,New Jersey,Technology,Accessories,HP Mouse,192.6,4,0.0,62.13
US-2022-19137,2022-04-15,2022-04-20,Standard Class,CG-1698,William Taylor #4,Consumer,Central,Minnesota,Furniture,Bookcases,Sauder Classic Bookcase,2720.7,10,0.0,567.32
US-2024-19138,2024-12-02,2024-12-07,Standard Class,CG-1466,Maria Garcia #2,Corporate,East,New Jersey,Office Supplies,Fasteners,Staple remover,66.15,7,0.0,30.15
US-2023-19139,2023-01-01,2023-01-07,Standard Class,CG-1121,Susan Jackson #2,Consumer,East,Georgia,Furniture,Furnishings,Office Star Chair Mat,520.24,14,0.0,69.92
US-2022-19140,2022-04-09,2022-04-15,Standard Class,CG-1462,William Taylor #2,Home Office,East,New York,Technology,Phones,Motorola Smart Phone,2674.0,14,0.2,407.49
US-2022-19141,2022-11-01,2022-11-08,Standard Class,CG-1701,Susan Jackson #4,Consumer,East,New York,Technology,Accessories,Logitech Keyboard,452.76,7,0.2,13.85
US-2022-19142,2022-11-17,2022-11-23,Standard Class,CG-1226,Karen White #5,Consumer,West,Arizona,Technology,Accessories,Logitech Keyboard,1610.42,14,0.0,527.23
US-2024-19143,2024-06-16,2024-06-23,Standard Class,CG-1336,Maria Garcia #3,Consumer,South,Mississippi,Furniture,Bookcases,Sauder Classic Bookcase,1460.25,9,0.0,313.63
US-2024-19144,2024-12-21,2024-12-28,Standard Class,CG-1186,John Smith #9,Corporate,Central,Minnesota,Furniture,Bookcases,Sauder Classic Bookcase,1423.68,6,0.0,291.88
US-2021-19145,2021-12-02,2021-12-05,Second Class,CG-1536,Susan Jackson #2,Home Office,Central,Illinois,Furniture,Chairs,Mesh Office Chair,3793.44,14,0.0,767.19
US-2021-19146,2021-03-19,2021-03-25,Standard Class,CG-1484,Karen White #5,Consumer,West,Colorado,Technology,Accessories,Logitech Keyboard,1485.64,13,0.0,477.38
US-2024-19147,2024-04-01,2024-04-04,Second Class,CG-1015,James Wilson #4,Home Office,South,Alabama,Office Supplies,Paper,Hammermill Copy Plus,624.26,13,0.0,255.73
US-2023-19148,2023-12-16,2023-12-23,Standard Class,CG-1595,Susan Jackson 2,Home Office,West,Arizona,Office Supplies,Paper,Xerox 1967,521.64,7,0.0,209.1
US-2024-19149,2024-12-04,2024-12-11,Standard Class,CG-1256,Karen White #3,Home Office,Central,Missouri,Office Supplies,Binders,Avery Non-Stick Binder,243.04,14,0.0,84.05
US-2022-19150,2022-04-02,2022-04-07,Standard Class,CG-1357,Susan Jackson #3,Corporate,East,New York,Furniture,Furnishings,Office Star Chair Mat,297.89,4,0.2,11.59
US-2023-19151,2023-10-19,2023-10-19,Same Day,CG-1797,Jennifer Lee #8,Consumer,South,Tennessee,Office Supplies,Supplies,Desk Accessories Kit,318.5,7,0.0,103.81
US-2021-19152,2021-11-11,2021-11-13,First Class,CG-1022,John Smith #3,Corporate,West,Nevada,Office Supplies,Fasteners,Staple remover,12.22,2,0.0,4.29
US-2024-19153,2024-10-11,2024-10-13,First Class,CG-1722,Robert Johnson #4,Corporate,Central,Texas,Office Supplies,Labels,Avery Address Labels,42.34,3,0.1,9.44
US-2021-19154,2021-11-17,2021-11-18,First Class,CG-1385,James Wilson #2,Home Office,South,North Carolina,Office Supplies,Paper,Xerox 1967,236.48,4,0.0,54.1
US-2022-19155,2022-09-19,2022-09-24,Standard Class,CG-1357,Patricia Anderson 1,Consumer,East,Ohio,Furniture,Furnishings,Eldon Shelf,126.5,5,0.45,-31.51
US-2024-19156,2024-11-01,2024-11-08,Standard Class,CG-1559,Patricia Anderson #1,Corporate,South,Louisiana,Office Supplies,Storage,Iris Stacking Drawers,505.54,12,0.2,153.06
US-2022-19157,2022-09-16,2022-09-21,Standard Class,CG-1636,William Taylor #9,Corporate,West,California,Furniture,Furnishings,DAX Metal Frame,51.81,1,0.0,7.41
US-2024-19158,2024-11-07,2024-11-07,Same Day,CG-1217,Robert Johnson #5,Home Office,East,Ohio,Furniture,Tables,Riverside Folding Table,252.72,1,0.0,14.29
US-2024-19159,2024-09-25,2024-10-02,Standard Class,CG-1485,James Wilson #8,Corporate,West,Washington,Furniture,Furnishings,Office Star Chair Mat,156.37,9,0.45,-37.26
US-2021-19160,2021-05-24,2021-05-24,Same Day,CG-1520,Patricia Anderson #3,Home Office,East,Florida,Furniture,Chairs,Global Troy Chair,1188.65,5,0.0,183.45
US-2023-19161,2023-01-16,2023-01-20,Second Class,CG-1223,Maria Garcia #5,Consumer,East,Pennsylvania,Office Supplies,Paper,Xerox 1967,235.03,5,0.1,59.57
US-2021-19162,2021-06-04,2021-06-05,First Class,CG-1276,Michael Thomas #2,Home Office,East,New Jersey,Technology,Accessories,HP Mouse,37.45,1,0.0,9.69
US-2024-19163,2024-02-03,2024-02-05,First Class,CG-1217,David Moore #3,Corporate,East,Florida,Technology,Machines,Fellowes Shredder,1157.92,8,0.0,329.88
US-2024-19164,2024-10-07,2024-10-10,Second Class,CG-1748,William Taylor #3,Consumer,West,Arizona,Furniture,Furnishings,Office Star Chair Mat,837.18,9,0.0,131.28
US-2024-19165,2024-02-23,2024-02-24,First Class,CG-1514,Michael Thomas #8,Consumer,Central,Minnesota,Technology,Accessories,Logitech Keyboard,694.26,6,0.0,181.77
US-2021-19166,2021-09-04,2021-09-11,Standard Class,CG-1798,Maria Garcia #1,Consumer,West,Nevada,Office Supplies,Labels,Avery Address Labels,97.84,8,0.0,35.93
US-2024-19167,2024-03-06,2024-03-11,Standard Class,CG-1111,William Taylor #3,Corporate,West,Oregon,Office Supplies,Art,Sanford Colorific Pencils,55.3,5,0.3,8.02
US-2022-19168,2022-12-02,2022-12-06,Second Class,CG-1790,Robert Johnson #4,Home Office,West,Arizona,Technology,Phones,Motorola Smart Phone,4916.07,9,0.0,1684.03
US-2021-19169,2021-11-06,2021-11-11,Standard Class,CG-1471,David Moore #2,Consumer,South,North Carolina,Technology,Phones,Cisco IP Phone,2585.52,7,0.0,650.59
US-2023-19170,2023-09-12,2023-09-18,Standard Class,CG-1179,Jennifer Lee #9,Consumer,West,Colorado,Furniture,Furnishings,DAX Metal Frame,325.98,9,0.0,53.05
US-2024-19171,2024-10-28,2024-10-30,First Class,CG-1590,William Taylor #5,Consumer,West,Nevada,Office Supplies,Paper,Xerox 1967,365.9,10,0.0,92.63
US-2023-19172,2023-12-12,2023-12-18,Standard Class,CG-1616,Michael Thomas #3,Consumer,South,Louisiana,Office Supplies,Binders,Avery Non-Stick Binder,121.92,6,0.0,43.82
US-2023-19173,2023-12-15,2023-12-18,Second Class,CG-1611,David Moore #1,Corporate,East,Florida,Technology,Accessories,Belkin USB Cables,335.72,14,0.0,79.37
US-2021-19174,2021-08-07,2021-08-11,Second Class,CG-1163,Linda Martinez #1,Consumer,East,New York,Technology,Copiers,Xerox WorkCentre,5279.88,3,0.2,543.04
US-2024-19175,2024-12-08,2024-12-12,Second Class,CG-1286,Jennifer Lee #6,Home Office,East,Georgia,Furniture,Bookcases,Bush Saratoga Bookcase,760.0,4,0.0,89.71
US-2022-19176,2022-12-17,2022-12-22,Standard Class,CG-1161,David Moore #2,Corporate,West,Colorado,Office Supplies,Envelopes,Recycled Mailers,33.71,2,0.3,4.44
US-2021-19177,2021-09-08,2021-09-14,Standard Class,CG-1241,David Moore #1,Consumer,South,Louisiana,Furniture,Furnishings,Office Star Chair Mat,365.12,7,0.0,59.57
US-2023-19178,2023-11-27,2023-12-01,Second Class,CG-1340,Robert Johnson #7,Corporate,East,New York,Technology,Accessories,HP Mouse,127.92,3,0.0,34.34
US-2022-19179,2022-09-26,2022-10-03,Standard Class,CG-1254,Maria Garcia #8,Consumer,East,New York,Technology,Phones,Cisco IP Phone,1664.4,4,0.0,523.35
US-2023-19180,2023-06-24,2023-06-30,Standard Class,CG-1359,James Wilson #5,Consumer,West,California,Technology,Machines,Canon Copier,2414.04,4,0.0,835.24
US-2022-19181,2022-08-16,2022-08-21,Standard Class,CG-1149,David Moore #3,Corporate,Central,Indiana,Technology,Accessories,Belkin USB Cables,65.03,7,0.15,12.92
US-2022-19182,2022-09-28,2022-10-03,Standard Class,CG-1190,Maria Garcia #5,Corporate,East,Georgia,Technology,Phones,Cisco IP Phone,1269.84,4,0.0,431.36
US-2022-19183,2022-01-14,2022-01-19,Standard Class,CG-1207,Robert Johnson #3,Consumer,East,New York,Office Supplies,Envelopes,Poly String Clasp Env,37.7,5,0.0,17.68
US-2022-19184,2022-12-04,2022-12-06,First Class,CG-1455,William Taylor #6,Consumer,West,Nevada,Technology,Copiers,Canon imageCLASS,3391.56,2,0.0,841.28
US-2022-19185,2022-02-15,2022-02-21,Standard Class,CG-1019,James Wilson #5,Home Office,Central,Illinois,Technology,Machines,HP LaserJet Printer,5400.3,14,0.2,111.23
US-2023-19186,2023-11-24,2023-11-28,Second Class,CG-1202,James Wilson #4,Consumer,Central,Texas,Office Supplies,Binders,Avery Non-Stick Binder,76.29,7,0.3,14.52
US-2021-19187,2021-06-15,2021-06-19,Second Class,CG-1633,John Smith #1,Home Office,West,Colorado,Technology,Copiers,Canon imageCLASS,1159.57,1,0.0,211.0
US-2021-19188,2021-12-03,2021-12-09,Standard Class,CG-1716,William Taylor #1,Consumer,East,Georgia,Office Supplies,Art,Sanford Colorific Pencils,75.42,9,0.0,23.77
US-2023-19189,2023-09-12,2023-09-17,Standard Class,CG-1472,William Taylor #9,Consumer,South,Virginia,Furniture,Bookcases,Sauder Classic Bookcase,1424.83,11,0.0,73.93
US-2022-19190,2022-02-26,2022-03-04,Standard Class,CG-1443,Susan Jackson #2,Consumer,Central,Minnesota,Technology,Phones,Motorola Smart Phone,1337.55,3,0.0,264.25
US-2022-19191,2022-09-20,2022-09-26,Standard Class,CG-1351,William Taylor #4,Home Office,East,Florida,Furniture,Furnishings,Office Star Chair Mat,473.64,12,0.0,86.08
US-2022-19192,2022-05-15,2022-05-19,Second Class,CG-1586,John Smith #9,Consumer,East,New Jersey,Office Supplies,Fasteners,Acme Staple Gun,55.77,3,0.0,23.34
US-2023-19193,2023-12-19,2023-12-21,First Class,CG-1599,Susan Jackson #2,Corporate,West,Washington,Office Supplies,Fasteners,Acme Staple Gun,137.05,5,0.0,37.7
US-2024-19194,2024-11-22,2024-11-23,First Class,CG-1184,William Taylor #7,Consumer,East,Pennsylvania,Furniture,Chairs,HON Executive Chair,4652.28,12,0.0,1142.81
US-2023-19195,2023-08-18,2023-08-24,Standard Class,CG-1491,Michael Thomas #7,Corporate,West,Arizona,Furniture,Bookcases,Sauder Classic Bookcase,1266.74,12,0.15,-75.51
US-2024-19196,2024-11-28,2024-12-05,Standard Class,CG-1433,Robert Johnson #5,Consumer,East,Florida,Technology,Copiers,Canon imageCLASS,7984.9,11,0.15,1806.75
US-2021-19197,2021-07-21,2021-07-25,Second Class,CG-1198,Patricia Anderson #1,Corporate,East,Pennsylvania,Office Supplies,Labels,Avery Address Labels,89.6,5,0.0,43.53
US-2022-19198,2022-12-16,2022-12-18,First Class,CG-1679,Linda Martinez #3,Consumer,East,New Jersey,Office Supplies,Fasteners,Staple remover,35.88,6,0.0,12.97
US-2023-19199,2023-03-17,2023-03-19,First Class,CG-1661,James Wilson #9,Consumer,East,New York,Technology,Machines,HP LaserJet Printer,6681.81,14,0.2,223.5
US-2022-19200,2022-07-10,2022-07-17,Standard Class,CG-1633,James Wilson #6,Consumer,West,Oregon,Technology,Accessories,Plantronics Headset,858.8,5,0.0,300.34
US-2023-19201,2023-06-24,2023-06-29,Standard Class,CG-1474,Karen White #9,Corporate,West,Nevada,Furniture,Chairs,HON Executive Chair,1991.52,4,0.0,466.42
US-2021-19202,2021-07-07,2021-07-08,First Class,CG-1461,Linda Martinez #5,Consumer,East,New York,Technology,Copiers,Canon imageCLASS,3320.7,2,0.0,620.03
US-2023-19203,2023-01-08,2023-01-11,Second Class,CG-1080,John Smith #1,Home Office,Central,Texas,Furniture,Bookcases,Sauder Classic Bookcase,2155.66,13,0.0,211.38
US-2024-19204,2024-12-16,2024-12-21,Standard Class,CG-1158,Patricia Anderson #4,Consumer,East,Pennsylvania,Office Supplies,Paper,Xerox 1967,271.18,5,0.3,33.84
US-2022-19205,2022-10-10,2022-10-13,Second Class,CG-1232,David Moore #1,Consumer,Central,Texas,Technology,Machines,Canon Copier,14494.7,11,0.0,4796.2
US-2024-19206,2024-04-23,2024-04-23,Same Day,CG-1253,James Wilson #3,Consumer,East,Ohio,Furniture,Chairs,Global Troy Chair,447.06,2,0.0,63.41
